Epochs,Training Loss,Validation Loss
515.0,1.9256339021608782e+21,4.992349732999162e+20
516.0,1.9256339021608782e+21,4.992349732999162e+20
517.0,1.9256339021608782e+21,4.992349732999162e+20
518.0,1.9256339021608782e+21,4.992349732999162e+20
519.0,1.9256339021608782e+21,4.992349732999162e+20
520.0,1.9256339021608782e+21,4.992349732999162e+20
521.0,1.9256339021608782e+21,4.992349732999162e+20
522.0,1.9256339021608782e+21,4.992349732999162e+20
523.0,1.9256339021608782e+21,4.992349732999162e+20
524.0,1.9256339021608782e+21,4.992349732999162e+20
525.0,1.9256339021608782e+21,4.992349732999162e+20
526.0,1.9256339021608782e+21,4.992349732999162e+20
527.0,1.9256339021608782e+21,4.992349732999162e+20
528.0,1.9256339021608782e+21,4.992349732999162e+20
529.0,1.9256339021608782e+21,4.992349732999162e+20
530.0,1.9256339021608782e+21,4.992349732999162e+20
531.0,1.9256339021608782e+21,4.992349732999162e+20
532.0,1.9256339021608782e+21,4.992349732999162e+20
533.0,1.9256339021608782e+21,4.992349732999162e+20
534.0,1.9256339021608782e+21,4.992349732999162e+20
535.0,1.9256339021608782e+21,4.992349732999162e+20
536.0,1.9256339021608782e+21,4.992349732999162e+20
537.0,1.9256339021608782e+21,4.992349732999162e+20
538.0,1.9256339021608782e+21,4.992349732999162e+20
539.0,1.9256339021608782e+21,4.992349732999162e+20
540.0,1.9256339021608782e+21,4.992349732999162e+20
541.0,1.9256339021608782e+21,4.992349732999162e+20
542.0,1.9256339021608782e+21,4.992349732999162e+20
543.0,1.9256339021608782e+21,4.992349732999162e+20
544.0,1.9256339021608782e+21,4.992349732999162e+20
545.0,1.9256339021608782e+21,4.992349732999162e+20
546.0,1.9256339021608782e+21,4.992349732999162e+20
547.0,1.9256339021608782e+21,4.992349732999162e+20
548.0,1.9256339021608782e+21,4.992349732999162e+20
549.0,1.9256339021608782e+21,4.992349732999162e+20
550.0,1.9256339021608782e+21,4.992349732999162e+20
551.0,1.9256339021608782e+21,4.992349732999162e+20
552.0,1.9256339021608782e+21,4.992349732999162e+20
553.0,1.9256339021608782e+21,4.992349732999162e+20
554.0,1.9256339021608782e+21,4.992349732999162e+20
555.0,1.9256339021608782e+21,4.992349732999162e+20
556.0,1.9256339021608782e+21,4.992349732999162e+20
557.0,1.9256339021608782e+21,4.992349732999162e+20
558.0,1.9256339021608782e+21,4.992349732999162e+20
559.0,1.9256339021608782e+21,4.992349732999162e+20
560.0,1.9256339021608782e+21,4.992349732999162e+20
561.0,1.9256339021608782e+21,4.992349732999162e+20
562.0,1.9256339021608782e+21,4.992349732999162e+20
563.0,1.9256339021608782e+21,4.992349732999162e+20
564.0,1.9256339021608782e+21,4.992349732999162e+20
565.0,1.9256339021608782e+21,4.992349732999162e+20
566.0,1.9256339021608782e+21,4.992349732999162e+20
567.0,1.9256339021608782e+21,4.992349732999162e+20
568.0,1.9256339021608782e+21,4.992349732999162e+20
569.0,1.9256339021608782e+21,4.992349732999162e+20
570.0,1.9256339021608782e+21,4.992349732999162e+20
571.0,1.9256339021608782e+21,4.992349732999162e+20
572.0,1.9256339021608782e+21,4.992349732999162e+20
573.0,1.9256339021608782e+21,4.992349732999162e+20
574.0,1.9256339021608782e+21,4.992349732999162e+20
575.0,1.9256339021608782e+21,4.992349732999162e+20
576.0,1.9256339021608782e+21,4.992349732999162e+20
577.0,1.9256339021608782e+21,4.992349732999162e+20
578.0,1.9256339021608782e+21,4.992349732999162e+20
579.0,1.9256339021608782e+21,4.992349732999162e+20
580.0,1.9256339021608782e+21,4.992349732999162e+20
581.0,1.9256339021608782e+21,4.992349732999162e+20
582.0,1.9256339021608782e+21,4.992349732999162e+20
583.0,1.9256339021608782e+21,4.992349732999162e+20
584.0,1.9256339021608782e+21,4.992349732999162e+20
585.0,1.9256339021608782e+21,4.992349732999162e+20
586.0,1.9256339021608782e+21,4.992349732999162e+20
587.0,1.9256339021608782e+21,4.992349732999162e+20
588.0,1.9256339021608782e+21,4.992349732999162e+20
589.0,1.9256339021608782e+21,4.992349732999162e+20
590.0,1.9256339021608782e+21,4.992349732999162e+20
591.0,1.9256339021608782e+21,4.992349732999162e+20
592.0,1.9256339021608782e+21,4.992349732999162e+20
593.0,1.9256339021608782e+21,4.992349732999162e+20
594.0,1.9256339021608782e+21,4.992349732999162e+20
595.0,1.9256339021608782e+21,4.992349732999162e+20
596.0,1.9256339021608782e+21,4.992349732999162e+20
597.0,1.9256339021608782e+21,4.992349732999162e+20
598.0,1.9256339021608782e+21,4.992349732999162e+20
599.0,1.9256339021608782e+21,4.992349732999162e+20
600.0,1.9256339021608782e+21,4.992349732999162e+20
601.0,1.9256339021608782e+21,4.992349732999162e+20
602.0,1.9256339021608782e+21,4.992349732999162e+20
603.0,1.9256339021608782e+21,4.992349732999162e+20
604.0,1.9256339021608782e+21,4.992349732999162e+20
605.0,1.9256339021608782e+21,4.992349732999162e+20
606.0,1.9256339021608782e+21,4.992349732999162e+20
607.0,1.9256339021608782e+21,4.992349732999162e+20
608.0,1.9256339021608782e+21,4.992349732999162e+20
609.0,1.9256339021608782e+21,4.992349732999162e+20
610.0,1.9256339021608782e+21,4.992349732999162e+20
611.0,1.9256339021608782e+21,4.992349732999162e+20
612.0,1.9256339021608782e+21,4.992349732999162e+20
613.0,1.9256339021608782e+21,4.992349732999162e+20
614.0,1.9256339021608782e+21,4.992349732999162e+20
615.0,1.9256339021608782e+21,4.992349732999162e+20
616.0,1.9256339021608782e+21,4.992349732999162e+20
617.0,1.9256339021608782e+21,4.992349732999162e+20
618.0,1.9256339021608782e+21,4.992349732999162e+20
619.0,1.9256339021608782e+21,4.992349732999162e+20
620.0,1.9256339021608782e+21,4.992349732999162e+20
621.0,1.9256339021608782e+21,4.992349732999162e+20
622.0,1.9256339021608782e+21,4.992349732999162e+20
623.0,1.9256339021608782e+21,4.992349732999162e+20
624.0,1.9256339021608782e+21,4.992349732999162e+20
625.0,1.9256339021608782e+21,4.992349732999162e+20
626.0,1.9256339021608782e+21,4.992349732999162e+20
627.0,1.9256339021608782e+21,4.992349732999162e+20
628.0,1.9256339021608782e+21,4.992349732999162e+20
629.0,1.9256339021608782e+21,4.992349732999162e+20
630.0,1.9256339021608782e+21,4.992349732999162e+20
631.0,1.9256339021608782e+21,4.992349732999162e+20
632.0,1.9256339021608782e+21,4.992349732999162e+20
633.0,1.9256339021608782e+21,4.992349732999162e+20
634.0,1.9256339021608782e+21,4.992349732999162e+20
635.0,1.9256339021608782e+21,4.992349732999162e+20
636.0,1.9256339021608782e+21,4.992349732999162e+20
637.0,1.9256339021608782e+21,4.992349732999162e+20
638.0,1.9256339021608782e+21,4.992349732999162e+20
639.0,1.9256339021608782e+21,4.992349732999162e+20
640.0,1.9256339021608782e+21,4.992349732999162e+20
641.0,1.9256339021608782e+21,4.992349732999162e+20
642.0,1.9256339021608782e+21,4.992349732999162e+20
643.0,1.9256339021608782e+21,4.992349732999162e+20
644.0,1.9256339021608782e+21,4.992349732999162e+20
645.0,1.9256339021608782e+21,4.992349732999162e+20
646.0,1.9256339021608782e+21,4.992349732999162e+20
647.0,1.9256339021608782e+21,4.992349732999162e+20
648.0,1.9256339021608782e+21,4.992349732999162e+20
649.0,1.9256339021608782e+21,4.992349732999162e+20
650.0,1.9256339021608782e+21,4.992349732999162e+20
651.0,1.9256339021608782e+21,4.992349732999162e+20
652.0,1.9256339021608782e+21,4.992349732999162e+20
653.0,1.9256339021608782e+21,4.992349732999162e+20
654.0,1.9256339021608782e+21,4.992349732999162e+20
655.0,1.9256339021608782e+21,4.992349732999162e+20
656.0,1.9256339021608782e+21,4.992349732999162e+20
657.0,1.9256339021608782e+21,4.992349732999162e+20
658.0,1.9256339021608782e+21,4.992349732999162e+20
659.0,1.9256339021608782e+21,4.992349732999162e+20
660.0,1.9256339021608782e+21,4.992349732999162e+20
661.0,1.9256339021608782e+21,4.992349732999162e+20
662.0,1.9256339021608782e+21,4.992349732999162e+20
663.0,1.9256339021608782e+21,4.992349732999162e+20
664.0,1.9256339021608782e+21,4.992349732999162e+20
665.0,1.9256339021608782e+21,4.992349732999162e+20
666.0,1.9256339021608782e+21,4.992349732999162e+20
667.0,1.9256339021608782e+21,4.992349732999162e+20
668.0,1.9256339021608782e+21,4.992349732999162e+20
669.0,1.9256339021608782e+21,4.992349732999162e+20
670.0,1.9256339021608782e+21,4.992349732999162e+20
671.0,1.9256339021608782e+21,4.992349732999162e+20
672.0,1.9256339021608782e+21,4.992349732999162e+20
673.0,1.9256339021608782e+21,4.992349732999162e+20
674.0,1.9256339021608782e+21,4.992349732999162e+20
675.0,1.9256339021608782e+21,4.992349732999162e+20
676.0,1.9256339021608782e+21,4.992349732999162e+20
677.0,1.9256339021608782e+21,4.992349732999162e+20
678.0,1.9256339021608782e+21,4.992349732999162e+20
679.0,1.9256339021608782e+21,4.992349732999162e+20
680.0,1.9256339021608782e+21,4.992349732999162e+20
681.0,1.9256339021608782e+21,4.992349732999162e+20
682.0,1.9256339021608782e+21,4.992349732999162e+20
683.0,1.9256339021608782e+21,4.992349732999162e+20
684.0,1.9256339021608782e+21,4.992349732999162e+20
685.0,1.9256339021608782e+21,4.992349732999162e+20
686.0,1.9256339021608782e+21,4.992349732999162e+20
687.0,1.9256339021608782e+21,4.992349732999162e+20
688.0,1.9256339021608782e+21,4.992349732999162e+20
689.0,1.9256339021608782e+21,4.992349732999162e+20
690.0,1.9256339021608782e+21,4.992349732999162e+20
691.0,1.9256339021608782e+21,4.992349732999162e+20
692.0,1.9256339021608782e+21,4.992349732999162e+20
693.0,1.9256339021608782e+21,4.992349732999162e+20
694.0,1.9256339021608782e+21,4.992349732999162e+20
695.0,1.9256339021608782e+21,4.992349732999162e+20
696.0,1.9256339021608782e+21,4.992349732999162e+20
697.0,1.9256339021608782e+21,4.992349732999162e+20
698.0,1.9256339021608782e+21,4.992349732999162e+20
699.0,1.9256339021608782e+21,4.992349732999162e+20
700.0,1.9256339021608782e+21,4.992349732999162e+20
701.0,1.9256339021608782e+21,4.992349732999162e+20
702.0,1.9256339021608782e+21,4.992349732999162e+20
703.0,1.9256339021608782e+21,4.992349732999162e+20
704.0,1.9256339021608782e+21,4.992349732999162e+20
705.0,1.9256339021608782e+21,4.992349732999162e+20
706.0,1.9256339021608782e+21,4.992349732999162e+20
707.0,1.9256339021608782e+21,4.992349732999162e+20
708.0,1.9256339021608782e+21,4.992349732999162e+20
709.0,1.9256339021608782e+21,4.992349732999162e+20
710.0,1.9256339021608782e+21,4.992349732999162e+20
711.0,1.9256339021608782e+21,4.992349732999162e+20
712.0,1.9256339021608782e+21,4.992349732999162e+20
713.0,1.9256339021608782e+21,4.992349732999162e+20
714.0,1.9256339021608782e+21,4.992349732999162e+20
715.0,1.9256339021608782e+21,4.992349732999162e+20
716.0,1.9256339021608782e+21,4.992349732999162e+20
717.0,1.9256339021608782e+21,4.992349732999162e+20
718.0,1.9256339021608782e+21,4.992349732999162e+20
719.0,1.9256339021608782e+21,4.992349732999162e+20
720.0,1.9256339021608782e+21,4.992349732999162e+20
721.0,1.9256339021608782e+21,4.992349732999162e+20
722.0,1.9256339021608782e+21,4.992349732999162e+20
723.0,1.9256339021608782e+21,4.992349732999162e+20
724.0,1.9256339021608782e+21,4.992349732999162e+20
725.0,1.9256339021608782e+21,4.992349732999162e+20
726.0,1.9256339021608782e+21,4.992349732999162e+20
727.0,1.9256339021608782e+21,4.992349732999162e+20
728.0,1.9256339021608782e+21,4.992349732999162e+20
729.0,1.9256339021608782e+21,4.992349732999162e+20
730.0,1.9256339021608782e+21,4.992349732999162e+20
731.0,1.9256339021608782e+21,4.992349732999162e+20
732.0,1.9256339021608782e+21,4.992349732999162e+20
733.0,1.9256339021608782e+21,4.992349732999162e+20
734.0,1.9256339021608782e+21,4.992349732999162e+20
735.0,1.9256339021608782e+21,4.992349732999162e+20
736.0,1.9256339021608782e+21,4.992349732999162e+20
737.0,1.9256339021608782e+21,4.992349732999162e+20
738.0,1.9256339021608782e+21,4.992349732999162e+20
739.0,1.9256339021608782e+21,4.992349732999162e+20
740.0,1.9256339021608782e+21,4.992349732999162e+20
741.0,1.9256339021608782e+21,4.992349732999162e+20
742.0,1.9256339021608782e+21,4.992349732999162e+20
743.0,1.9256339021608782e+21,4.992349732999162e+20
744.0,1.9256339021608782e+21,4.992349732999162e+20
745.0,1.9256339021608782e+21,4.992349732999162e+20
746.0,1.9256339021608782e+21,4.992349732999162e+20
747.0,1.9256339021608782e+21,4.992349732999162e+20
748.0,1.9256339021608782e+21,4.992349732999162e+20
749.0,1.9256339021608782e+21,4.992349732999162e+20
750.0,1.9256339021608782e+21,4.992349732999162e+20
751.0,1.9256339021608782e+21,4.992349732999162e+20
752.0,1.9256339021608782e+21,4.992349732999162e+20
753.0,1.9256339021608782e+21,4.992349732999162e+20
754.0,1.9256339021608782e+21,4.992349732999162e+20
755.0,1.9256339021608782e+21,4.992349732999162e+20
756.0,1.9256339021608782e+21,4.992349732999162e+20
757.0,1.9256339021608782e+21,4.992349732999162e+20
758.0,1.9256339021608782e+21,4.992349732999162e+20
759.0,1.9256339021608782e+21,4.992349732999162e+20
760.0,1.9256339021608782e+21,4.992349732999162e+20
761.0,1.9256339021608782e+21,4.992349732999162e+20
762.0,1.9256339021608782e+21,4.992349732999162e+20
763.0,1.9256339021608782e+21,4.992349732999162e+20
764.0,1.9256339021608782e+21,4.992349732999162e+20
765.0,1.9256339021608782e+21,4.992349732999162e+20
766.0,1.9256339021608782e+21,4.992349732999162e+20
767.0,1.9256339021608782e+21,4.992349732999162e+20
768.0,1.9256339021608782e+21,4.992349732999162e+20
769.0,1.9256339021608782e+21,4.992349732999162e+20
770.0,1.9256339021608782e+21,4.992349732999162e+20
771.0,1.9256339021608782e+21,4.992349732999162e+20
772.0,1.9256339021608782e+21,4.992349732999162e+20
773.0,1.9256339021608782e+21,4.992349732999162e+20
774.0,1.9256339021608782e+21,4.992349732999162e+20
775.0,1.9256339021608782e+21,4.992349732999162e+20
776.0,1.9256339021608782e+21,4.992349732999162e+20
777.0,1.9256339021608782e+21,4.992349732999162e+20
778.0,1.9256339021608782e+21,4.992349732999162e+20
779.0,1.9256339021608782e+21,4.992349732999162e+20
780.0,1.9256339021608782e+21,4.992349732999162e+20
781.0,1.9256339021608782e+21,4.992349732999162e+20
782.0,1.9256339021608782e+21,4.992349732999162e+20
783.0,1.9256339021608782e+21,4.992349732999162e+20
784.0,1.9256339021608782e+21,4.992349732999162e+20
785.0,1.9256339021608782e+21,4.992349732999162e+20
786.0,1.9256339021608782e+21,4.992349732999162e+20
787.0,1.9256339021608782e+21,4.992349732999162e+20
788.0,1.9256339021608782e+21,4.992349732999162e+20
789.0,1.9256339021608782e+21,4.992349732999162e+20
790.0,1.9256339021608782e+21,4.992349732999162e+20
791.0,1.9256339021608782e+21,4.992349732999162e+20
792.0,1.9256339021608782e+21,4.992349732999162e+20
793.0,1.9256339021608782e+21,4.992349732999162e+20
794.0,1.9256339021608782e+21,4.992349732999162e+20
795.0,1.9256339021608782e+21,4.992349732999162e+20
796.0,1.9256339021608782e+21,4.992349732999162e+20
797.0,1.9256339021608782e+21,4.992349732999162e+20
798.0,1.9256339021608782e+21,4.992349732999162e+20
799.0,1.9256339021608782e+21,4.992349732999162e+20
800.0,1.9256339021608782e+21,4.992349732999162e+20
801.0,1.9256339021608782e+21,4.992349732999162e+20
802.0,1.9256339021608782e+21,4.992349732999162e+20
803.0,1.9256339021608782e+21,4.992349732999162e+20
804.0,1.9256339021608782e+21,4.992349732999162e+20
805.0,1.9256339021608782e+21,4.992349732999162e+20
806.0,1.9256339021608782e+21,4.992349732999162e+20
807.0,1.9256339021608782e+21,4.992349732999162e+20
808.0,1.9256339021608782e+21,4.992349732999162e+20
809.0,1.9256339021608782e+21,4.992349732999162e+20
810.0,1.9256339021608782e+21,4.992349732999162e+20
811.0,1.9256339021608782e+21,4.992349732999162e+20
812.0,1.9256339021608782e+21,4.992349732999162e+20
813.0,1.9256339021608782e+21,4.992349732999162e+20
814.0,1.9256339021608782e+21,4.992349732999162e+20
815.0,1.9256339021608782e+21,4.992349732999162e+20
816.0,1.9256339021608782e+21,4.992349732999162e+20
817.0,1.9256339021608782e+21,4.992349732999162e+20
818.0,1.9256339021608782e+21,4.992349732999162e+20
819.0,1.9256339021608782e+21,4.992349732999162e+20
820.0,1.9256339021608782e+21,4.992349732999162e+20
821.0,1.9256339021608782e+21,4.992349732999162e+20
822.0,1.9256339021608782e+21,4.992349732999162e+20
823.0,1.9256339021608782e+21,4.992349732999162e+20
824.0,1.9256339021608782e+21,4.992349732999162e+20
825.0,1.9256339021608782e+21,4.992349732999162e+20
826.0,1.9256339021608782e+21,4.992349732999162e+20
827.0,1.9256339021608782e+21,4.992349732999162e+20
828.0,1.9256339021608782e+21,4.992349732999162e+20
829.0,1.9256339021608782e+21,4.992349732999162e+20
830.0,1.9256339021608782e+21,4.992349732999162e+20
831.0,1.9256339021608782e+21,4.992349732999162e+20
832.0,1.9256339021608782e+21,4.992349732999162e+20
833.0,1.9256339021608782e+21,4.992349732999162e+20
834.0,1.9256339021608782e+21,4.992349732999162e+20
835.0,1.9256339021608782e+21,4.992349732999162e+20
836.0,1.9256339021608782e+21,4.992349732999162e+20
837.0,1.9256339021608782e+21,4.992349732999162e+20
838.0,1.9256339021608782e+21,4.992349732999162e+20
839.0,1.9256339021608782e+21,4.992349732999162e+20
840.0,1.9256339021608782e+21,4.992349732999162e+20
841.0,1.9256339021608782e+21,4.992349732999162e+20
842.0,1.9256339021608782e+21,4.992349732999162e+20
843.0,1.9256339021608782e+21,4.992349732999162e+20
844.0,1.9256339021608782e+21,4.992349732999162e+20
845.0,1.9256339021608782e+21,4.992349732999162e+20
846.0,1.9256339021608782e+21,4.992349732999162e+20
847.0,1.9256339021608782e+21,4.992349732999162e+20
848.0,1.9256339021608782e+21,4.992349732999162e+20
849.0,1.9256339021608782e+21,4.992349732999162e+20
850.0,1.9256339021608782e+21,4.992349732999162e+20
851.0,1.9256339021608782e+21,4.992349732999162e+20
852.0,1.9256339021608782e+21,4.992349732999162e+20
853.0,1.9256339021608782e+21,4.992349732999162e+20
854.0,1.9256339021608782e+21,4.992349732999162e+20
855.0,1.9256339021608782e+21,4.992349732999162e+20
856.0,1.9256339021608782e+21,4.992349732999162e+20
857.0,1.9256339021608782e+21,4.992349732999162e+20
858.0,1.9256339021608782e+21,4.992349732999162e+20
859.0,1.9256339021608782e+21,4.992349732999162e+20
860.0,1.9256339021608782e+21,4.992349732999162e+20
861.0,1.9256339021608782e+21,4.992349732999162e+20
862.0,1.9256339021608782e+21,4.992349732999162e+20
863.0,1.9256339021608782e+21,4.992349732999162e+20
864.0,1.9256339021608782e+21,4.992349732999162e+20
865.0,1.9256339021608782e+21,4.992349732999162e+20
866.0,1.9256339021608782e+21,4.992349732999162e+20
867.0,1.9256339021608782e+21,4.992349732999162e+20
868.0,1.9256339021608782e+21,4.992349732999162e+20
869.0,1.9256339021608782e+21,4.992349732999162e+20
870.0,1.9256339021608782e+21,4.992349732999162e+20
871.0,1.9256339021608782e+21,4.992349732999162e+20
872.0,1.9256339021608782e+21,4.992349732999162e+20
873.0,1.9256339021608782e+21,4.992349732999162e+20
874.0,1.9256339021608782e+21,4.992349732999162e+20
875.0,1.9256339021608782e+21,4.992349732999162e+20
876.0,1.9256339021608782e+21,4.992349732999162e+20
877.0,1.9256339021608782e+21,4.992349732999162e+20
878.0,1.9256339021608782e+21,4.992349732999162e+20
879.0,1.9256339021608782e+21,4.992349732999162e+20
880.0,1.9256339021608782e+21,4.992349732999162e+20
881.0,1.9256339021608782e+21,4.992349732999162e+20
882.0,1.9256339021608782e+21,4.992349732999162e+20
883.0,1.9256339021608782e+21,4.992349732999162e+20
884.0,1.9256339021608782e+21,4.992349732999162e+20
885.0,1.9256339021608782e+21,4.992349732999162e+20
886.0,1.9256339021608782e+21,4.992349732999162e+20
887.0,1.9256339021608782e+21,4.992349732999162e+20
888.0,1.9256339021608782e+21,4.992349732999162e+20
889.0,1.9256339021608782e+21,4.992349732999162e+20
890.0,1.9256339021608782e+21,4.992349732999162e+20
891.0,1.9256339021608782e+21,4.992349732999162e+20
892.0,1.9256339021608782e+21,4.992349732999162e+20
893.0,1.9256339021608782e+21,4.992349732999162e+20
894.0,1.9256339021608782e+21,4.992349732999162e+20
895.0,1.9256339021608782e+21,4.992349732999162e+20
896.0,1.9256339021608782e+21,4.992349732999162e+20
897.0,1.9256339021608782e+21,4.992349732999162e+20
898.0,1.9256339021608782e+21,4.992349732999162e+20
899.0,1.9256339021608782e+21,4.992349732999162e+20
900.0,1.9256339021608782e+21,4.992349732999162e+20
901.0,1.9256339021608782e+21,4.992349732999162e+20
902.0,1.9256339021608782e+21,4.992349732999162e+20
903.0,1.9256339021608782e+21,4.992349732999162e+20
904.0,1.9256339021608782e+21,4.992349732999162e+20
905.0,1.9256339021608782e+21,4.992349732999162e+20
906.0,1.9256339021608782e+21,4.992349732999162e+20
907.0,1.9256339021608782e+21,4.992349732999162e+20
908.0,1.9256339021608782e+21,4.992349732999162e+20
909.0,1.9256339021608782e+21,4.992349732999162e+20
910.0,1.9256339021608782e+21,4.992349732999162e+20
911.0,1.9256339021608782e+21,4.992349732999162e+20
912.0,1.9256339021608782e+21,4.992349732999162e+20
913.0,1.9256339021608782e+21,4.992349732999162e+20
914.0,1.9256339021608782e+21,4.992349732999162e+20
915.0,1.9256339021608782e+21,4.992349732999162e+20
916.0,1.9256339021608782e+21,4.992349732999162e+20
917.0,1.9256339021608782e+21,4.992349732999162e+20
918.0,1.9256339021608782e+21,4.992349732999162e+20
919.0,1.9256339021608782e+21,4.992349732999162e+20
920.0,1.9256339021608782e+21,4.992349732999162e+20
921.0,1.9256339021608782e+21,4.992349732999162e+20
922.0,1.9256339021608782e+21,4.992349732999162e+20
923.0,1.9256339021608782e+21,4.992349732999162e+20
924.0,1.9256339021608782e+21,4.992349732999162e+20
925.0,1.9256339021608782e+21,4.992349732999162e+20
926.0,1.9256339021608782e+21,4.992349732999162e+20
927.0,1.9256339021608782e+21,4.992349732999162e+20
928.0,1.9256339021608782e+21,4.992349732999162e+20
929.0,1.9256339021608782e+21,4.992349732999162e+20
930.0,1.9256339021608782e+21,4.992349732999162e+20
931.0,1.9256339021608782e+21,4.992349732999162e+20
932.0,1.9256339021608782e+21,4.992349732999162e+20
933.0,1.9256339021608782e+21,4.992349732999162e+20
934.0,1.9256339021608782e+21,4.992349732999162e+20
935.0,1.9256339021608782e+21,4.992349732999162e+20
936.0,1.9256339021608782e+21,4.992349732999162e+20
937.0,1.9256339021608782e+21,4.992349732999162e+20
938.0,1.9256339021608782e+21,4.992349732999162e+20
939.0,1.9256339021608782e+21,4.992349732999162e+20
940.0,1.9256339021608782e+21,4.992349732999162e+20
941.0,1.9256339021608782e+21,4.992349732999162e+20
942.0,1.9256339021608782e+21,4.992349732999162e+20
943.0,1.9256339021608782e+21,4.992349732999162e+20
944.0,1.9256339021608782e+21,4.992349732999162e+20
945.0,1.9256339021608782e+21,4.992349732999162e+20
946.0,1.9256339021608782e+21,4.992349732999162e+20
947.0,1.9256339021608782e+21,4.992349732999162e+20
948.0,1.9256339021608782e+21,4.992349732999162e+20
949.0,1.9256339021608782e+21,4.992349732999162e+20
950.0,1.9256339021608782e+21,4.992349732999162e+20
951.0,1.9256339021608782e+21,4.992349732999162e+20
952.0,1.9256339021608782e+21,4.992349732999162e+20
953.0,1.9256339021608782e+21,4.992349732999162e+20
954.0,1.9256339021608782e+21,4.992349732999162e+20
955.0,1.9256339021608782e+21,4.992349732999162e+20
956.0,1.9256339021608782e+21,4.992349732999162e+20
957.0,1.9256339021608782e+21,4.992349732999162e+20
958.0,1.9256339021608782e+21,4.992349732999162e+20
959.0,1.9256339021608782e+21,4.992349732999162e+20
960.0,1.9256339021608782e+21,4.992349732999162e+20
961.0,1.9256339021608782e+21,4.992349732999162e+20
962.0,1.9256339021608782e+21,4.992349732999162e+20
963.0,1.9256339021608782e+21,4.992349732999162e+20
964.0,1.9256339021608782e+21,4.992349732999162e+20
965.0,1.9256339021608782e+21,4.992349732999162e+20
966.0,1.9256339021608782e+21,4.992349732999162e+20
967.0,1.9256339021608782e+21,4.992349732999162e+20
968.0,1.9256339021608782e+21,4.992349732999162e+20
969.0,1.9256339021608782e+21,4.992349732999162e+20
970.0,1.9256339021608782e+21,4.992349732999162e+20
971.0,1.9256339021608782e+21,4.992349732999162e+20
972.0,1.9256339021608782e+21,4.992349732999162e+20
973.0,1.9256339021608782e+21,4.992349732999162e+20
974.0,1.9256339021608782e+21,4.992349732999162e+20
975.0,1.9256339021608782e+21,4.992349732999162e+20
976.0,1.9256339021608782e+21,4.992349732999162e+20
977.0,1.9256339021608782e+21,4.992349732999162e+20
978.0,1.9256339021608782e+21,4.992349732999162e+20
979.0,1.9256339021608782e+21,4.992349732999162e+20
980.0,1.9256339021608782e+21,4.992349732999162e+20
981.0,1.9256339021608782e+21,4.992349732999162e+20
982.0,1.9256339021608782e+21,4.992349732999162e+20
983.0,1.9256339021608782e+21,4.992349732999162e+20
984.0,1.9256339021608782e+21,4.992349732999162e+20
985.0,1.9256339021608782e+21,4.992349732999162e+20
986.0,1.9256339021608782e+21,4.992349732999162e+20
987.0,1.9256339021608782e+21,4.992349732999162e+20
988.0,1.9256339021608782e+21,4.992349732999162e+20
989.0,1.9256339021608782e+21,4.992349732999162e+20
990.0,1.9256339021608782e+21,4.992349732999162e+20
991.0,1.9256339021608782e+21,4.992349732999162e+20
992.0,1.9256339021608782e+21,4.992349732999162e+20
993.0,1.9256339021608782e+21,4.992349732999162e+20
994.0,1.9256339021608782e+21,4.992349732999162e+20
995.0,1.9256339021608782e+21,4.992349732999162e+20
996.0,1.9256339021608782e+21,4.992349732999162e+20
997.0,1.9256339021608782e+21,4.992349732999162e+20
998.0,1.9256339021608782e+21,4.992349732999162e+20
999.0,1.9256339021608782e+21,4.992349732999162e+20
1000.0,1.9256339021608782e+21,4.992349732999162e+20
