height_over_sea_level,fall,net,fall_1,flow,power_of_hydroelectrical_turbine
0.8974358974358978,0.865043125317098,0.8708175021448707,0.5,0.56632672241108,0.5783748183541959
0.1025641025641022,0.10273972602739745,0.1047922539526902,0.5833333333333333,0.27826021578136156,0.16314460433249875
0.9230769230769234,0.8957382039573822,0.917024145115823,0.16666666666666663,0.24323646980689945,0.3046850559989257
0.17948717948717885,0.17757483510908179,0.17158965559504824,0.6666666666666665,0.3560607281144103,0.2267170578966575
0.8717948717948723,0.8731608320649418,0.877435960289251,0.0,0.07053977562605057,0.14990994918110676
0.7948717948717956,0.7597666159309995,0.7525432038239979,0.75,0.733960950268608,0.6827260964153647
1.0,0.9652460679857944,0.9627405319279325,0.5833333333333333,0.6795465977827542,0.7133607990107664
0.5384615384615383,0.5060882800608828,0.5074151244025003,0.75,0.6062894162589663,0.4907628025752774
0.615384615384615,0.5821917808219177,0.5809535482289496,0.75,0.6464543939450897,0.547212422024679
0.4358974358974361,0.4419076610857433,0.4607182252727049,0.0,0.009648760071676477,0.04679896874714021
0.8205128205128212,0.785134449518011,0.7770560117661476,0.75,0.7462232891352099,0.7028390267593599
0.2051282051282044,0.20547945205479468,0.20897168770682661,0.5,0.284387804969738,0.18925719772998809
0.12820512820512775,0.12683916793505845,0.1225640397107488,0.6666666666666665,0.32870407664588325,0.19809552286040158
0.5128205128205128,0.4913749365804161,0.5300894717489888,0.08333333333333326,0.08980507356508255,0.11075164723141037
0.8461538461538467,0.8196347031963471,0.8434857212893734,0.16666666666666663,0.22938271207133282,0.2773842362817295
0.0,0.0,0.0,0.6666666666666665,0.2221004938947873,0.11041769477717453
0.8717948717948723,0.8358701166920346,0.8260816276504475,0.75,0.7698511155148124,0.7429990172894465
0.5384615384615383,0.5073566717402336,0.5147689667851452,0.6666666666666665,0.5538137663997593,0.45277889737615673
0.0512820512820511,0.050735667174023336,0.049025615884299434,0.6666666666666665,0.28070373294237055,0.1532153650186325
0.2820512820512828,0.28158295281582957,0.2825101115332762,0.5,0.32217191978103216,0.23042194598222007
0.2564102564102573,0.2615423642820902,0.2796911386199288,0.16666666666666663,0.09079859153164666,0.07772957490373081
0.0512820512820511,0.05200405885337411,0.05576663806839055,0.5833333333333333,0.2509160951700706,0.13678287133926545
0.5641025641025639,0.5377980720446474,0.5644074028679986,0.33333333333333326,0.31058803732763357,0.2817043883066147
0.07692307692307665,0.08244545915778789,0.10356661355558283,0.25,0.09204988713277873,0.05215124921775563
0.2820512820512828,0.28843226788432275,0.3094742002696409,0.08333333333333326,0.03953843482432634,0.048368801646859
0.5641025641025639,0.5421106037544394,0.5791150876332882,0.08333333333333326,0.09978142604735585,0.12561527138434656
0.384615384615385,0.35261288685946224,0.3529844343669568,0.8333333333333333,0.5450027836404288,0.39719587699722414
0.9487179487179489,0.9211060375443938,0.9415369530579727,0.16666666666666663,0.24732510951074155,0.31349165995192774
0.9487179487179489,0.9183155758498223,0.9320995220002453,0.33333333333333326,0.41673513885084873,0.4631016913173772
0.5641025641025639,0.5276509386098429,0.5074151244025003,1.0,0.7292010146414116,0.5890231010588053
0.2564102564102573,0.25114155251141557,0.230420394656208,0.8333333333333333,0.46739381441084377,0.31563523941276717
0.4102564102564106,0.38559107052257735,0.4173305552150999,0.33333333333333326,0.2602462134434616,0.2122356210782589
0.12820512820512775,0.13318112633181123,0.15259222943988227,0.25,0.10580697825538238,0.06776065092481345
0.2051282051282044,0.21080669710806688,0.23066552273562912,0.16666666666666663,0.07587076031871337,0.061016116690188
0.02564102564102555,0.026636225266362334,0.031253830126240834,0.5833333333333333,0.23627468355110165,0.1234585166631775
0.4615384615384617,0.42617960426179624,0.40936389263390116,1.0,0.6454859376929973,0.4910493458002241
0.384615384615385,0.3630136986301369,0.4022551783306776,0.16666666666666663,0.12528172052250097,0.11600085955970443
0.4358974358974361,0.40461694571283613,0.40936389263390116,0.75,0.5450940798860049,0.41377101801634797
0.0,0.0025367833587013333,0.012869224169628435,0.5,0.1873560070244405,0.09207145946438286
0.3589743589743595,0.35261288685946224,0.3284716264248071,0.8333333333333333,0.5306298903908016,0.38750975146025035
0.0,0.007864028411973756,0.034563059198430945,0.16666666666666663,0.016426163713859687,0.0
0.4871794871794872,0.4604261796042619,0.4848633410957224,0.41666666666666663,0.35169461942891517,0.2933219597010822
0.7179487179487172,0.7209538305428715,0.7303591126363522,0.0,0.05402589591153928,0.11530721475052433
0.5384615384615383,0.5124302384576356,0.5398945949258489,0.33333333333333326,0.3025289060024596,0.2699693927159128
0.9230769230769234,0.8891425672247593,0.8892021081014829,0.5833333333333333,0.6519017365978006,0.6611447701497766
0.5128205128205128,0.48985286656519533,0.5248192180414264,0.16666666666666663,0.15727836941325152,0.15948007877180995
0.6666666666666661,0.6420598680872653,0.6718960656943249,0.16666666666666663,0.1922967450203268,0.21303800521801983
0.7179487179487172,0.6943176052765092,0.7261919352861868,0.08333333333333326,0.12882795312027295,0.17178066817452667
0.8717948717948723,0.8320649416539831,0.8015688197082977,1.0,0.9203681923880411,0.8700255574980503
0.7948717948717956,0.7704211060375443,0.7997303591126363,0.08333333333333326,0.14239887150679975,0.1953181381509662
0.3076923076923084,0.30695078640284135,0.3070229194754259,0.5,0.3347994436299387,0.24464536429928704
0.8205128205128212,0.7813292744799596,0.7525432038239979,1.0,0.8892719750958162,0.8207931397393928
0.7948717948717956,0.7648401826484017,0.7790170364015196,0.41666666666666663,0.45450135243752027,0.453071678891123
0.23076923076922995,0.23617453069507865,0.25517833067777906,0.16666666666666663,0.08350026225294072,0.06940603481735538
0.9230769230769234,0.8904109589041096,0.8953303100870205,0.5,0.5739526441003828,0.5933131524895813
0.4871794871794872,0.46448503297818355,0.5003064100992767,0.16666666666666663,0.15111855802055418,0.150711690616917
0.3589743589743595,0.36022323693556557,0.36830493933080044,0.33333333333333326,0.2416611620400952,0.19431784761379525
0.7435897435897427,0.7090309487569759,0.7035175879396984,0.75,0.7091319517168171,0.6429557978038646
0.9743589743589745,0.9398782343987824,0.9382277239857828,0.5833333333333333,0.6705333311851862,0.6959601885608266
0.5128205128205128,0.48579401319127347,0.5093761490378723,0.41666666666666663,0.360527083657793,0.30592803554131276
0.7948717948717956,0.7635717909690514,0.7727662703762714,0.5,0.5306209397784902,0.5157663072274624
0.8717948717948723,0.8396752917300865,0.846304694202721,0.5,0.5575121594068249,0.5625632710659428
0.1538461538461533,0.15220700152207,0.14707684765289852,0.6666666666666665,0.3424074640946187,0.21229089139944415
0.23076923076922995,0.2257737189244038,0.20590758671405807,0.8333333333333333,0.4508620334717099,0.29796755099808026
0.2051282051282044,0.21232876712328763,0.23593577644319152,0.08333333333333326,0.02065443296975944,0.02693085604521117
0.615384615384615,0.5783866057838662,0.5564407402867999,1.0,0.7607340218144323,0.632570369922217
0.12820512820512775,0.13064434297311012,0.14168402990562567,0.41666666666666663,0.20369445473764852,0.12517634861619234
0.5384615384615383,0.5167427701674276,0.5546022796911385,0.08333333333333326,0.09504834225709374,0.1183235503378959
0.7179487179487172,0.6874682902080163,0.6992278465498223,0.5,0.5023244740172674,0.4693836766726073
0.4358974358974361,0.415271435819381,0.4565510479225394,0.08333333333333326,0.07363847760825315,0.08833112709217142
0.17948717948717885,0.17503805175038045,0.1568819708297584,0.8333333333333333,0.40424903467646217,0.2553508194966785
0.76923076923077,0.7318619989852868,0.7120970707194507,0.9166666666666665,0.8221388025154801,0.7438765088778014
0.9230769230769234,0.8942161339421615,0.912489275646525,0.25,0.32611197932050523,0.37709386920719934
0.1025641025641022,0.10527650938609834,0.11717122196347596,0.41666666666666663,0.19317211490438063,0.11426250988890521
0.8205128205128212,0.7927447995941148,0.8144380438779262,0.25,0.30275804167763115,0.3336213152753642
0.8974358974358978,0.8574327752409947,0.8260816276504475,1.0,0.9387849722799537,0.8975639186157721
0.7179487179487172,0.6927955352612885,0.7209216815786248,0.16666666666666663,0.20965019216964625,0.23633541588259863
0.4871794871794872,0.4660071029934043,0.5055766638068391,0.08333333333333326,0.08456896536292047,0.1032848472119908
0.7948717948717956,0.7661085743277525,0.7850226743473465,0.33333333333333326,0.3761315811614672,0.3884383811895572
0.5128205128205128,0.4883307965499748,0.5202843485721287,0.25,0.2256628375947199,0.2087918472586763
0.3589743589743595,0.36453576864535764,0.38301262409609005,0.08333333333333326,0.05721768426178031,0.07006961964940445
0.2051282051282044,0.2016742770167428,0.18874862115455326,0.75,0.4071096503711819,0.2641646938887956
0.8461538461538467,0.8130390664637241,0.8156636842750338,0.5833333333333333,0.622948295892922,0.6094017406777744
0.615384615384615,0.5885337392186707,0.613433018752298,0.33333333333333326,0.3253153748247917,0.30457467782446845
0.4615384615384617,0.43505834601725013,0.46035053315357266,0.41666666666666663,0.34197425445874746,0.28025840971450955
0.8205128205128212,0.7957889396245559,0.8242431670547861,0.08333333333333326,0.14621362247391345,0.20274066839459562
0.8717948717948723,0.8422120750887876,0.8585610981737957,0.33333333333333326,0.3966070018849989,0.4253383704423218
0.615384615384615,0.5872653475393204,0.6074273808064714,0.41666666666666663,0.39603595281953236,0.35817283282778756
0.6923076923076916,0.6544901065449014,0.6299791641132491,1.0,0.8064519593785411,0.6989006262044637
0.5128205128205128,0.4794520547945207,0.4755484740777056,0.8333333333333333,0.6286856383845218,0.49785277755459245
0.17948717948717885,0.1801116184677829,0.1844588797646769,0.5,0.2722901573696656,0.17631864871269778
0.07692307692307665,0.07737189244038567,0.08027944601054049,0.5833333333333333,0.26508849470392265,0.15011882950101849
0.7435897435897427,0.7196854388635212,0.7507047432283369,0.08333333333333326,0.13406764156735962,0.18012157492033667
0.5128205128205128,0.487062404870624,0.515381786983699,0.33333333333333326,0.2946595276582871,0.2585255242662797
0.8974358974358978,0.8637747336377477,0.8646893001593332,0.5833333333333333,0.6423030999550678,0.6437585517629194
0.07692307692307665,0.08117706747843756,0.09866405196715267,0.33333333333333326,0.13656844264716145,0.07742498408765447
0.7179487179487172,0.6900050735667174,0.7114842505208974,0.33333333333333326,0.35482196337051414,0.35204164414822836
0.1538461538461533,0.1615930999492643,0.18691016055889187,0.08333333333333326,0.007649193281312361,0.012988559439786163
0.4871794871794872,0.46169457128361224,0.49086897904154925,0.33333333333333326,0.2864303346991967,0.24697446470970916
0.23076923076922995,0.2376966007102994,0.26044858438534124,0.08333333333333326,0.026955664036976745,0.03396095869730417
0.76923076923077,0.743531202435312,0.7699472974629242,0.16666666666666663,0.2143796957149839,0.24993251595718238
0.2051282051282044,0.20674784373414523,0.21522245373207505,0.41666666666666663,0.23542974574890668,0.15922580590677946
0.8974358974358978,0.8688483003551499,0.8879764677043753,0.25,0.32032451339996165,0.3661030288807212
0.23076923076922995,0.23465246067985812,0.25064346120848113,0.25,0.1393216509941445,0.1043311009798916
0.3333333333333339,0.3391679350583461,0.35849981615394033,0.08333333333333326,0.051501823239727795,0.0628421887945336
0.5897435897435894,0.5555555555555556,0.549086897904155,0.8333333333333333,0.6772731422556617,0.5608593186853141
0.384615384615385,0.35895484525621524,0.3868121093271233,0.41666666666666663,0.3127039620780457,0.24210592733081962
0.2564102564102573,0.25748351090816857,0.2642480696163745,0.41666666666666663,0.25769170868979135,0.18363916702610114
0.8717948717948723,0.8465246067985794,0.8732687829390855,0.08333333333333326,0.15432645747295576,0.2182193742224309
0.6666666666666661,0.6329274479959413,0.6299791641132491,0.75,0.6715912935603925,0.5848440708477562
0.7179487179487172,0.682394723490614,0.671650937614904,0.8333333333333333,0.7505267435345253,0.6658824259718285
0.615384615384615,0.5809233891425674,0.5735997058463047,0.8333333333333333,0.6927684422891369,0.5819468967710686
0.1538461538461533,0.15601217656012167,0.1661968378477754,0.41666666666666663,0.21412191808041586,0.1362338857755441
0.384615384615385,0.35514967021816357,0.3676921191322464,0.6666666666666665,0.4759541800254555,0.351402533093518
0.7179487179487172,0.6836631151699644,0.6790047799975487,0.75,0.6965688722765524,0.6233070901683535
0.1538461538461533,0.15093860984271945,0.1397230052702536,0.75,0.3737399775518642,0.23072551488877516
0.6410256410256405,0.6182141045154745,0.6526535114597376,0.08333333333333326,0.11480771399571443,0.1486718069843073
0.5897435897435894,0.5631659056316591,0.5889202108101483,0.33333333333333326,0.3179884035866894,0.2930969670695952
0.9743589743589745,0.938609842719432,0.9314867018016915,0.6666666666666665,0.7458634745202919,0.7628531517777568
0.7435897435897427,0.7052257737189245,0.6790047799975487,1.0,0.8378900900610611,0.7453473965998151
0.2820512820512828,0.2765093860984271,0.2549332025983577,0.8333333333333333,0.4841565211476117,0.33376715616770425
0.4102564102564106,0.38305428716387624,0.405074151244025,0.5,0.3837521324833832,0.2963471927959349
0.2564102564102573,0.2600202942668699,0.27515626915063107,0.25,0.14742195513595086,0.11369519173256812
0.8205128205128212,0.791476407914764,0.8095354822894962,0.33333333333333326,0.38282305892546103,0.40049612202035734
0.7948717948717956,0.755961440892948,0.7280303958818481,1.0,0.872145873499206,0.7953189810727276
0.9230769230769234,0.8866057838660577,0.8751072435347469,0.75,0.7933393123423573,0.7839379028876899
0.6410256410256405,0.6166920345002538,0.6473832577521754,0.16666666666666663,0.1867706369792757,0.2040733824468908
1.0,0.9690512430238458,0.9811251378845447,0.33333333333333326,0.4372803743504092,0.4953704509588229
0.8205128205128212,0.7902080162354137,0.8035298443436694,0.41666666666666663,0.46283079225449814,0.46724657459584873
0.615384615384615,0.5796549974632166,0.5650202230665522,0.9166666666666665,0.7249172515891811,0.6058824003353476
0.4615384615384617,0.4312531709791987,0.4412305429586958,0.6666666666666665,0.5178376752753655,0.40305515514491685
0.76923076923077,0.7450532724505328,0.7752175511704866,0.08333333333333326,0.13793072584095478,0.18743164596667958
0.4102564102564106,0.41653982749873153,0.4362054173305552,0.0,0.005268330406483057,0.04079088364373448
0.384615384615385,0.3576864535768647,0.3805613433018753,0.5,0.3725459658695251,0.2822565247580263
0.9743589743589745,0.9373414510400813,0.9241328594190463,0.75,0.8163280650029268,0.8253261443564034
0.02564102564102555,0.03323186199898531,0.059075867140580884,0.16666666666666663,0.023822949727990872,0.007112428829951473
0.7179487179487172,0.6912734652460681,0.7163868121093269,0.25,0.27880978337728085,0.29145373911943484
0.3333333333333339,0.329781836631152,0.318666503247947,0.6666666666666665,0.443288025333813,0.3222722765478412
0.5641025641025639,0.5365296803652968,0.5584017649221718,0.41666666666666663,0.3782743577488136,0.3317065933733544
0.615384615384615,0.6194824961948249,0.6323078808677534,0.0,0.04315090195320259,0.09339222598131428
0.6410256410256405,0.6088280060882805,0.6128201985537443,0.6666666666666665,0.6020826284726137,0.5225099475472462
0.3333333333333339,0.334855403348554,0.3437921313886507,0.33333333333333326,0.23208400686690972,0.18276488571496793
0.1538461538461533,0.16007102993404376,0.1816399068513297,0.16666666666666663,0.06175564470365419,0.04536080585148494
0.07692307692307665,0.07864028411973623,0.08640764799607781,0.5,0.22503808485538496,0.12752113042276877
0.7948717948717956,0.7572298325722984,0.7366098786616004,0.9166666666666665,0.8371973126681596,0.7670110468246873
0.3333333333333339,0.33358701166920346,0.33778649344282385,0.41666666666666663,0.2912708258371955,0.22197508421675735
0.6666666666666661,0.640537798072045,0.6673611962250274,0.25,0.2658671979750134,0.2702974268668279
0.8974358974358978,0.8612379502790461,0.8505944355925972,0.75,0.7836189473721897,0.7651071515659676
0.8974358974358978,0.8625063419583969,0.8579482779752419,0.6666666666666665,0.7150035533930876,0.7062344184194297
0.9230769230769234,0.8828006088280063,0.8505944355925972,1.0,0.9539741613723796,0.9226352118101172
0.5897435897435894,0.560629122272958,0.5766638068390735,0.5,0.4541737600269235,0.3949315912152488
0.0512820512820511,0.054540842212075,0.0681456060791763,0.41666666666666663,0.1715026824985097,0.09268566685029114
0.8205128205128212,0.7825976661593099,0.7611226866037502,0.9166666666666665,0.8516758231430612,0.7899481084362863
0.6923076923076916,0.6674277016742769,0.6964088736364751,0.16666666666666663,0.19796248261343558,0.22221861133113482
0.4102564102564106,0.3843226788432268,0.4113249172692732,0.41666666666666663,0.3230132773383027,0.25501634891997993
0.8205128205128212,0.7876712328767126,0.7911508763328841,0.5833333333333333,0.6129039187570822,0.5921928007244589
1.0,0.9733637747336377,0.9958328226498345,0.08333333333333326,0.16814262263681456,0.252403764528111
1.0,0.9639776763064436,0.9559995097438412,0.6666666666666665,0.7561835305153224,0.78214852634598
0.3076923076923084,0.3056823947234908,0.3008947174898886,0.5833333333333333,0.38531669951541375,0.27749626883008416
0.9487179487179489,0.9107052257737189,0.8922662090942519,0.8333333333333333,0.8696647637664892,0.8612839089676424
0.17948717948717885,0.17630644342973123,0.16423581321240355,0.75,0.39122768388585455,0.24777391231020304
0.7435897435897427,0.7064941653982753,0.687584262777301,0.9166666666666665,0.806516403787183,0.7205740828697008
0.1025641025641022,0.10781329274479967,0.1277117293786003,0.25,0.09676685982088029,0.058632514097317345
0.5384615384615383,0.5022831050228311,0.48290231646035053,1.0,0.7108092964639712,0.5657835566181717
1.0,0.9703196347031966,0.9860276994729742,0.25,0.35011573141718627,0.4167459102917719
0.5897435897435894,0.5580923389142569,0.5637945826694446,0.6666666666666665,0.5778103580065912,0.4870807197284115
0.6923076923076916,0.6570268899036025,0.6471381296727541,0.8333333333333333,0.7368000844937801,0.6450475728687802
0.4358974358974361,0.4109589041095889,0.4418433631572498,0.33333333333333326,0.26917176404037796,0.22378625586315318
0.4871794871794872,0.45281582952815835,0.44245618335580317,0.9166666666666665,0.6430710624913849,0.49879410828127646
0.5641025641025639,0.5352612886859462,0.5521509988969238,0.5,0.4443549383213305,0.3804519174808956
0.5128205128205128,0.480720446473871,0.48290231646035053,0.75,0.5917142391711017,0.47159983031134367
0.384615384615385,0.36022323693556557,0.39281774727295016,0.33333333333333326,0.2514119590921215,0.2009169551468635
0.9230769230769234,0.8840690005073566,0.8591739183723495,0.9166666666666665,0.909702642757791,0.8845554713626843
0.8461538461538467,0.8079654997463219,0.7856354945458999,0.9166666666666665,0.8662903829250959,0.8132761961830106
0.4871794871794872,0.4578893962455608,0.47248437308493685,0.5833333333333333,0.4741819587878006,0.3800930371241982
0.8461538461538467,0.8143074581430749,0.8217918862605713,0.5,0.5485042631766439,0.5467559540871773
0.384615384615385,0.3513444951801117,0.3444049515872041,0.9166666666666665,0.43325438893274687,0.3215373635234352
0.6666666666666661,0.6367326230339931,0.6502022306655229,0.5,0.48324355869185004,0.43919202697767823
0.2564102564102573,0.249873160832065,0.22184091187645527,0.9166666666666665,0.4599612259474671,0.3105475382800953
0.2820512820512828,0.2752409944190768,0.246353719818605,0.9166666666666665,0.4945499721635956,0.34009553805831905
0.07692307692307665,0.07610350076103511,0.07353842382644915,0.6666666666666665,0.29744674833205337,0.16829380161822657
0.615384615384615,0.5898021308980215,0.6183355803407278,0.25,0.25277066204099025,0.2495171896055037
0.23076923076922995,0.22704211060375434,0.21326142909670298,0.75,0.4214360004367898,0.2798833487824077
0.5384615384615383,0.5136986301369866,0.5447971565142784,0.25,0.2322916610725339,0.21867056400066906
0.3589743589743595,0.36149162861491657,0.37320750091923016,0.25,0.1806609490155221,0.15326341097878723
0.8461538461538467,0.8155758498224253,0.8280426522858191,0.41666666666666663,0.4706679483943496,0.4811628783830787
0.7948717948717956,0.7688990360223236,0.794460105405074,0.16666666666666663,0.219300742363785,0.2589213416689081
0.4871794871794872,0.45535261288685946,0.4583895085182008,0.75,0.5787125797275792,0.45383593307453984
0.23076923076922995,0.22957889396245568,0.22735629366343924,0.5833333333333333,0.34355314247047636,0.2316855531471563
0.6410256410256405,0.6448503297818364,0.6568206888099031,0.0,0.04362707452816844,0.09703561774316125
0.9487179487179489,0.9195839675291735,0.9370020835886748,0.25,0.3314501245030172,0.387796516030663
0.4615384615384617,0.4299847792998477,0.4338767005760509,0.75,0.5615077127426287,0.43336511015145385
0.76923076923077,0.7331303906646371,0.7206765534992035,0.8333333333333333,0.7781698145970166,0.7084923152189829
0.6410256410256405,0.6113647894469811,0.6256894227233729,0.5,0.4736592430288155,0.4243352397885424
0.4358974358974361,0.4137493658041602,0.45128079421497724,0.16666666666666663,0.13836751572175054,0.13322660538509865
0.17948717948717885,0.18543886352105532,0.2061527147934794,0.16666666666666663,0.06908977643160569,0.053290190588810155
0.8461538461538467,0.8066971080669711,0.7770560117661476,1.0,0.9064750519583045,0.8466588489780508
0.9743589743589745,0.9436834094368343,0.956612329942395,0.33333333333333326,0.4225816788126476,0.4751721756397882
0.76923076923077,0.7394723490613901,0.7545042284593699,0.41666666666666663,0.4463849371935534,0.4392301301404693
0.6923076923076916,0.6646372399797058,0.6869714425787476,0.33333333333333326,0.3481107942594353,0.3404904398723402
0.4358974358974361,0.408422120750888,0.42958695918617473,0.5,0.39432280562313266,0.3102099287618766
0.02564102564102555,0.03170979198376456,0.054540997671283176,0.25,0.07127372583558439,0.03318267254250279
0.23076923076922995,0.23084728564180623,0.23348449564897655,0.5,0.2965660080806128,0.202477011642302
0.12820512820512775,0.13470319634703198,0.15712709890917997,0.16666666666666663,0.05428188342364504,0.037488595484197224
0.7948717948717956,0.7584982242516491,0.7451893614413532,0.8333333333333333,0.7916154244111839,0.729881874565288
0.17948717948717885,0.18264840182648423,0.19671528373575176,0.33333333333333326,0.1745816931336272,0.11725780980668923
0.5128205128205128,0.5180111618467782,0.5342566490991543,0.0,0.02271844416876556,0.06527164232413532
0.5641025641025639,0.5327245053272454,0.5392817747272949,0.6666666666666665,0.5657574634680758,0.4697749333688157
0.5897435897435894,0.5530187721968545,0.53192793234465,1.0,0.7449988453710119,0.6106698983095565
0.6666666666666661,0.6392694063926943,0.6624586346365975,0.33333333333333326,0.340746230449625,0.32855647433377133
0.4358974358974361,0.40715372907153746,0.4234587572006374,0.5833333333333333,0.4516264157631023,0.34967139822681315
0.3076923076923084,0.3018772196854389,0.27944601054050744,0.8333333333333333,0.500999783395182,0.3522714358975587
0.8974358974358978,0.8703703703703702,0.8925113371736733,0.16666666666666663,0.2385087563840242,0.295401378330298
0.17948717948717885,0.18696093353627607,0.2114229685010418,0.08333333333333326,0.01388597993988766,0.019735115307709467
0.615384615384615,0.5834601725012685,0.5883073906115945,0.6666666666666665,0.5898883142595783,0.5046353799667967
0.3076923076923084,0.3138001014713343,0.3339870082117906,0.08333333333333326,0.04532769086733218,0.055421589051990294
0.9230769230769234,0.8929477422628107,0.9075867140580955,0.33333333333333326,0.4100740931687136,0.45042837850672557
0.7179487179487172,0.6798579401319129,0.654491972055399,1.0,0.822892444072099,0.7225490522086735
0.4102564102564106,0.38685946220192813,0.4222331168035296,0.25,0.19576779247468323,0.1682197182977284
0.6923076923076916,0.6689497716894977,0.701679127344037,0.08333333333333326,0.12413604214664326,0.16397394227450843
1.0,0.9601725012683917,0.9327123421987986,0.9166666666666665,0.9507519409402798,0.9561859844220718
0.7435897435897427,0.7166412988330801,0.7408996200514766,0.25,0.29039903619806623,0.3063662108205386
0.1025641025641022,0.10020294266869612,0.09069738938595417,0.75,0.32981574269495767,0.19244712942930173
0.4102564102564106,0.37924911212582435,0.38485108469175144,0.75,0.5381519849772922,0.4009677150038068
0.4102564102564106,0.3754439370877729,0.3603382767496017,1.0,0.6032283068484714,0.444183675100423
0.9230769230769234,0.897260273972603,0.9222943988233849,0.08333333333333326,0.15943188673537156,0.23136515003903332
0.1025641025641022,0.104008117706748,0.11092045593822752,0.5,0.23674190551375623,0.13931926732480723
0.2564102564102573,0.2587519025875189,0.27025370756220135,0.33333333333333326,0.20581395973298527,0.15077360113141544
0.0,0.0020294266869609334,0.006741022184091117,0.5833333333333333,0.21969098906056167,0.10950944214216421
0.9230769230769234,0.8853373921867074,0.8677534011521022,0.8333333333333333,0.856645203098344,0.838753596528259
0.8974358974358978,0.8599695585996958,0.843240593209952,0.8333333333333333,0.843994407657428,0.8167903541061944
0.4871794871794872,0.4540842212075089,0.4510356661355559,0.8333333333333333,0.6116186108291668,0.4768478700377139
0.2051282051282044,0.20928462709284656,0.22613065326633142,0.25,0.13077381623676876,0.09484396467531644
0.17948717948717885,0.17884322678843234,0.17833067777913958,0.5833333333333333,0.3170754411309277,0.20330279372145546
0.23076923076922995,0.2321156773211568,0.23973526167422476,0.41666666666666663,0.24625819652322406,0.17113618970559605
0.8717948717948723,0.8384069000507357,0.8401764922171835,0.5833333333333333,0.6324860683719371,0.6263682976184878
0.3589743589743595,0.35514967021816357,0.3431793111900967,0.6666666666666665,0.45937764602476455,0.34021553528893067
0.5641025641025639,0.5314561136478944,0.53192793234465,0.75,0.6197081742361994,0.5093466238307429
0.3589743589743595,0.3538812785388128,0.3358254688074518,0.75,0.49585139119367155,0.3644512561764167
0.4615384615384617,0.42871638762049735,0.4265228581934062,0.8333333333333333,0.5932913370603683,0.4552830325587184
0.9487179487179489,0.9119736174530697,0.8996200514768966,0.75,0.8049017133262086,0.8045825855917577
0.4871794871794872,0.4515474378488078,0.4338767005760509,1.0,0.6693787021970172,0.5170519040489974
1.0,1.0,1.0,0.0,0.07815137633565511,0.17454789966334536
